# Feature / Sample,PRISM|7122,PRISM|7147,PRISM|7150,PRISM|7153,PRISM|7184,PRISM|7238,PRISM|7406,PRISM|7408,PRISM|7421,PRISM|7445,PRISM|7486,PRISM|7496,PRISM|7506,PRISM|7547,PRISM|7658,PRISM|7662,PRISM|7744,PRISM|7759,PRISM|7762,PRISM|7776,PRISM|7791,PRISM|7843,PRISM|7847,PRISM|7852,PRISM|7855,PRISM|7858,PRISM|7860,PRISM|7861,PRISM|7862,PRISM|7870,PRISM|7874,PRISM|7875,PRISM|7879,PRISM|7897,PRISM|7899,PRISM|7904,PRISM|7906,PRISM|7908,PRISM|7909,PRISM|7910,PRISM|7911,PRISM|7912,PRISM|7938,PRISM|7941,PRISM|7947,PRISM|7948,PRISM|7955,PRISM|7971,PRISM|7989,PRISM|8095,PRISM|8096,PRISM|8101,PRISM|8106,PRISM|8129,PRISM|8226,PRISM|8244,PRISM|8264,PRISM|8275,PRISM|8283,PRISM|8332,PRISM|8336,PRISM|8361,PRISM|8374,PRISM|8377,PRISM|8406,PRISM|8441,PRISM|8444,PRISM|8447,PRISM|8452,PRISM|8458,PRISM|8462,PRISM|8464,PRISM|8466,PRISM|8467,PRISM|8475,PRISM|8480,PRISM|8483,PRISM|8485,PRISM|8496,PRISM|8502,PRISM|8503,PRISM|8511,PRISM|8513,PRISM|8515,PRISM|8523,PRISM|8534,PRISM|8537,PRISM|8550,PRISM|8564,PRISM|8565,PRISM|8573,PRISM|8577,PRISM|8589,PRISM|8591,PRISM|8592,PRISM|8605,PRISM|8624,PRISM|8628,PRISM|8629,PRISM|8667,PRISM|8675,PRISM|8683,PRISM|8692,PRISM|8696,PRISM|8728,PRISM|8734,PRISM|8735,PRISM|8746,PRISM|8749,PRISM|8753,PRISM|8754,PRISM|8758,PRISM|8764,PRISM|8765,PRISM|8774,PRISM|8776,PRISM|8778,PRISM|8783,PRISM|8784,PRISM|8785,PRISM|8788,PRISM|8789,PRISM|8794,PRISM|8795,PRISM|8800,PRISM|8802,PRISM|8803,PRISM|8805,PRISM|8806,PRISM|8807,PRISM|8809,PRISM|8815,PRISM|8841,PRISM|8843,PRISM|8844,PRISM|8846,PRISM|8847,PRISM|8849,PRISM|8878,PRISM|8882,PRISM|8892,PRISM|8894,PRISM|8898,PRISM|8924,PRISM|8932,PRISM|8982,PRISM|8998,PRISM|9010,PRISM|9018,PRISM|9030,PRISM|9033,PRISM|9074,PRISM|9079,PRISM|9126,PRISM|9148
Eggerthella_lenta,0.0,0.00021040000000000002,0.0030249,0.0027295,0.0002912,0.0,0.0,0.0002469,0.0063928000000000006,0.0,2.8800000000000002e-05,0.0001527,0.0001806,0.0018993999999999999,2.5e-06,0.0,0.0002771,4.2499999999999996e-05,2.84e-05,0.0002863,0.000121,0.0,3.34e-05,2.01e-05,0.0003952,0.00012150000000000001,9.470000000000001e-05,0.0006507,0.001902,2.2e-05,9.1e-05,0.0,7.8e-06,7.43e-05,4.39e-05,0.00019409999999999997,0.0,1.64e-05,0.0007482999999999999,0.0,0.008364100000000001,0.0001757,0.0,0.0,0.0,0.00023650000000000003,3.97e-05,0.0,0.0,0.0,0.0005652,0.0,0.0,0.009261100000000001,0.0,0.0001339,0.0,0.0018104,0.00023469999999999999,1.9e-06,0.0,0.0053556,0.0003625,0.0156545,0.0002989,7.900000000000001e-05,0.0,1.12e-05,0.0,0.0018303,0.0046996,0.0,0.000303,0.0003314,0.0,0.0,0.0001149,1.1599999999999999e-05,0.0,0.0,9.4e-05,0.000356,0.0003575,0.006341899999999999,0.0,0.0,0.0,0.0,0.0058221,0.0,0.0012594000000000001,1.9399999999999997e-05,0.0,0.0,0.0004345,0.0,0.0002157,0.0,0.0,0.0,2.02e-05,8.49e-05,2.5e-06,0.0,0.0,0.0001639,2e-06,0.0,0.0,7.43e-05,3.9e-06,0.0,0.0003707,0.0,0.00015,0.0001375,1.2e-05,0.0,9.82e-05,0.0,1.4800000000000002e-05,1.66e-05,0.00035499999999999996,0.0004574,1.3000000000000001e-05,0.0002983,0.000152,0.0009401,0.0,0.0,0.0,0.0,0.0,1.07e-05,0.0,0.0017393,0.0028954999999999996,0.0,1.4499999999999998e-05,0.0,0.00040169999999999995,0.0,0.0,0.0029923000000000003,0.0,3.3e-06,0.0,0.0,0.0,3.929999999999999e-05,0.0,0.0,4.6500000000000005e-05,0.0,1.84e-05
Eggerthella_sp_1_3_56FAA,0.0,0.0,0.0,0.0056557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029364,0.0060155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013327999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024309400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013942500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024251,0.0039404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eggerthella_unclassified,0.007742100000000001,0.0026584,0.0346816,0.0001082,0.0017204999999999998,0.0,0.0,0.0040322,0.011347,4.05e-05,0.0009456,0.000602,0.0014782,0.0004735,0.0010689,0.0004897,0.0006877999999999999,0.013159299999999999,0.0147786,0.0005847000000000001,0.0057407,4.270000000000001e-05,0.0020186,0.0018215999999999998,0.0028368,0.0028201999999999997,0.0037829,0.0016813,0.0086332,0.0021714000000000004,0.0008230000000000001,0.0005078999999999999,0.0,0.0004252,0.0004203,0.001206,0.0005514,5.96e-05,0.0013675999999999998,9.209999999999999e-05,0.0050905,0.0,0.0,0.0119712,0.0,0.014022799999999998,0.0003008,0.0,0.0,0.0,0.004616899999999999,0.0015122,0.0,0.0086395,0.0019643,0.0021651,5.18e-05,0.0060864,0.0010335000000000001,0.0003108,0.0,0.0234674,0.0027436,0.0359203,0.004197600000000001,0.0003975,2.2e-05,0.0004433,0.0,0.0099115,0.014324100000000001,0.014247,0.0018225000000000001,0.0027599,8.04e-05,0.0,0.0042966,0.0005083,0.0063552,0.0132453,0.0010206,0.035126,0.0062924,0.0213643,0.0,0.0,0.0,0.0009272999999999999,0.0164451,0.0,0.005335800000000001,0.0009487,0.000198,0.0,0.0013540999999999998,0.0014755999999999999,0.007962,0.0020289,0.0,0.0068464,0.0195445,0.0001554,4.52e-05,0.006810500000000001,7.26e-05,0.0027283,0.0007321000000000001,0.0,0.0,0.0010922,0.0001888,0.0,0.000325,6.35e-05,0.0008,0.0,0.0001836,0.0060787,0.008750200000000001,9.559999999999999e-05,1.7e-05,8.900000000000001e-06,0.004128199999999999,0.0113802,0.0002887,0.0,0.00030389999999999996,0.013370600000000002,2.1000000000000002e-06,0.0,0.0,0.0,0.0002247,0.002315,0.00015590000000000002,0.0073739999999999995,0.017156,0.0,0.0010485999999999998,0.0,0.0023075,0.0008533,0.0005056,0.0102264,0.0,0.000684,0.0036924999999999996,0.0005823,0.00029130000000000003,0.0113811,8.57e-05,0.0,0.0017989,0.0020625,0.0007234
Gordonibacter_pamelaeae,0.000532,0.0005071,0.0106071,0.0004977,0.0005972999999999999,0.0,0.0,7.780000000000001e-05,0.0,0.0,0.0,0.0001587,3.4200000000000005e-05,0.0023910999999999997,9.9e-06,0.0005003999999999999,0.0,0.0,0.0,4.93e-05,0.0013375,1.4499999999999998e-05,0.0004106,1.6800000000000002e-05,0.0044658,0.0038438,0.000266,0.0038921,0.0020928,0.0016918,0.007504,0.0,0.00012649999999999998,0.0013555,0.00031460000000000006,0.0013917,0.0018616,0.0,0.0061923,6.900000000000001e-06,0.0038828000000000005,0.0026707,0.0,0.0,0.0,0.0006941,0.0006204,0.0,0.0,0.0,0.0,0.0006073,0.0,0.000303,0.0,0.0013141,0.0,0.0002189,2.51e-05,0.0001801,0.0,0.0,5.5299999999999996e-05,0.00037400000000000004,0.0,0.0004907000000000001,0.0,4.61e-05,0.0,0.0,0.0,0.0,1.15e-05,0.0,0.0,0.0,0.00010669999999999999,0.0,0.0,0.0,0.00031830000000000004,0.0018521000000000002,0.0,0.0006730000000000001,0.0024070999999999997,0.0,0.0,0.0,0.0,0.0,0.0002213,6.77e-05,0.0069315,0.0,0.0,0.0,0.0008949,0.0004986000000000001,0.0,0.0016701,0.0,2.2e-06,0.0001585,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0003474,0.0,0.0011805,6.65e-05,0.00046310000000000004,0.0025393,0.0003594,0.0,0.0028045,0.0010744,0.0,9.800000000000001e-06,0.0,0.00023140000000000001,0.0,0.0014493,0.00026880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,7.020000000000001e-05,0.0,0.0003403,0.0001945,0.0,0.000136,0.0,0.0,3.7000000000000006e-06,0.00026639999999999997,0.0015206,0.0,4.5e-06,0.0,0.0010552,0.0,0.0,0.0,0.0,0.0,0.0,0.000615
Slackia_piriformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118543,0.0037939999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44e-05,0.0,0.0022446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032888000000000006,0.0,0.0,0.0045505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae,0.0,4.5799999999999995e-05,3.71e-05,0.0,7.400000000000001e-06,0.0,2.24e-05,3.01e-05,0.0,0.00025699999999999996,0.0085034,0.0,9.3e-06,0.026534699999999998,0.0,0.024036599999999998,0.0007758999999999999,3.229999999999999e-05,0.0039515,0.0005237,0.0030439,0.0,0.0,0.0012662,0.0087625,0.0017643000000000001,0.0017329999999999997,0.029685400000000004,0.014884200000000002,0.0,0.0097539,0.0,0.016568799999999998,0.0,0.006815000000000001,0.0,0.0009469,0.0,0.0,0.0037555,0.0,0.003904,0.0,1.07e-05,0.0,1.57e-05,3.79e-05,0.0,7.2999999999999996e-06,0.0,0.0198067,0.0,0.0,0.0,0.0,2.11e-05,1.59e-05,3.9200000000000004e-05,0.017275400000000003,6.8e-06,0.0,0.0,0.0,0.0081333,1.95e-05,0.0022789999999999998,0.0084402,0.0012380999999999998,0.0,0.0259189,0.007810500000000001,0.0,0.0003432,4.7e-06,0.0081658,0.0,3.2500000000000004e-05,0.559183,2.7000000000000004e-06,0.0,0.0,0.0,0.0,0.0012517000000000001,0.0,0.0,0.0,0.0,0.0,8.159999999999999e-05,0.0,0.003147,0.0,0.0,0.00013319999999999999,0.0,0.016800799999999998,0.0025319,0.0,0.030339299999999996,0.0,0.0,0.0067337000000000004,0.0519175,0.0091956,2.11e-05,0.015544799999999998,2.12e-05,3.07e-05,2.17e-05,0.0154263,0.0,0.025624900000000003,0.0007112,0.0790568,0.0020295,0.010758,1.53e-05,2.26e-05,0.022055900000000003,0.0086316,0.0011972,2.8199999999999998e-05,0.0377154,0.007461799999999999,0.0019195999999999998,2e-05,3.4e-05,1.1900000000000001e-05,1.4099999999999999e-05,1.06e-05,1e-05,0.0432307,1.0199999999999999e-05,0.0,1.56e-05,0.0501324,1.11e-05,0.0046817000000000004,0.0,0.0,0.0065017,0.0,0.0074207,0.0,0.0303232,0.0,0.0,0.0,0.0,0.0073053,0.0,0.0028159,0.0209118,0.0314251
Bacteroides_cellulosilyticus,0.0,0.0031160999999999997,7.000000000000001e-06,0.0,0.0,0.0,9.4e-06,0.0010425,0.0,0.0,0.0,0.0,3.4e-06,0.0057424,0.0,0.0031648,0.0001244,0.0,0.0,0.0,0.0002968,0.0,0.0,0.0,0.0,0.00040199999999999996,0.0,0.0025491,0.0,0.0063695,0.0037203,0.0,0.0011665999999999998,0.0,0.0,0.0006435,0.00038469999999999997,0.0,0.0006908,4.16e-05,0.0,0.0386086,0.0,0.0,0.0,0.0,0.0006331,0.0,0.0,0.0,0.0,0.0005357000000000001,0.0,0.0,0.03263,1.06e-05,0.0,4.8e-05,5.5e-06,0.019124400000000003,0.0,0.0,0.0,0.0,1.32e-05,0.0,0.00030950000000000004,0.00034389999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-06,0.0,0.0,0.0,0.0,0.025024099999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-05,0.0,0.0025299,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012725999999999998,0.0146484,2.1600000000000003e-05,8.7e-06,3.6000000000000003e-06,6.8e-06,0.005702399999999999,0.0,1.63e-05,1.3300000000000001e-05,6.7e-06,2.0399999999999998e-05,0.0052602,6.1e-06,0.042788099999999996,0.13122,0.0,0.0,7.499999999999999e-06,0.027301599999999995,3.1e-06,0.067554,2.1000000000000002e-06,1.64e-05,1.1e-06,3e-06,0.0,2e-06,8.8e-06,1.9e-06,0.0,0.0,0.024584799999999997,1.8000000000000001e-06,0.0,0.0,0.0,0.00017230000000000001,0.0,0.0054571,0.0,0.0001512,0.0,0.0020373,0.0,0.0,7.38e-05,0.0,0.0,0.011906,0.0008207
Bacteroides_dorei,0.33668899999999996,0.0,0.00010180000000000001,4.93e-05,0.00012059999999999999,8.7e-05,5.8599999999999995e-05,0.00035580000000000003,4.3200000000000007e-05,0.0001192,0.00010029999999999998,0.0005972999999999999,0.24355,0.0016044,0.0007440000000000001,0.000504,0.0003486,0.00015560000000000001,1.3000000000000001e-05,0.0,3.28e-05,1.66e-05,0.0223237,0.002375,0.0214811,3.78e-05,2.3e-06,0.0,0.003947699999999999,0.0,0.0,0.0007534,0.0,0.0,0.0071664,0.0043292,0.0,0.0,6.6e-06,0.0001125,0.009368399999999999,0.0,6.14e-05,5.07e-05,6.64e-05,0.0037554000000000003,0.0,0.0,0.1761,6.809999999999999e-05,0.0012908,0.0035643000000000003,0.0,0.010865000000000001,0.0021228,6.42e-05,0.0003099,4.44e-05,3.289999999999999e-05,4.2499999999999996e-05,3.16e-05,0.0030081,0.024325299999999998,0.0351062,0.0013732000000000002,8.400000000000001e-06,0.0,2.8199999999999998e-05,0.0016419,0.0,0.0214081,0.0,9.290000000000001e-05,0.08421060000000001,7.48e-05,0.030262,8.859999999999999e-05,3.24e-05,6.49e-05,0.0,0.025578599999999996,0.0,0.0299597,0.0002897,0.00015619999999999997,2.09e-05,0.0,3.12e-05,0.0001419,0.00032869999999999997,5.31e-05,0.0,0.00042989999999999993,3.3e-05,0.0005729,0.0,0.001315,0.0007442999999999999,3.46e-05,0.0,0.0,0.0001008,0.0089953,0.0028813000000000003,0.0037881,0.023147,0.0007128999999999999,4.5e-05,3.63e-05,9.7e-05,0.0002517,1.3e-06,0.0007687999999999999,0.0106125,1.95e-05,9.13e-05,0.0157572,0.0241341,2.08e-05,8.669999999999999e-05,0.0065028,0.005174499999999999,0.03591830000000001,0.0,2.35e-05,0.024096700000000002,6.659999999999999e-05,9.67e-05,3.06e-05,3.87e-05,2.48e-05,3.54e-05,6.23e-05,0.0008442,0.0530351,5.05e-05,0.0326196,3.21e-05,0.0021777,0.0,0.0,9.87e-05,0.0,0.0,0.0,0.027636900000000002,0.0,0.0671349,0.0,0.0,5.3400000000000004e-05,0.0,0.0551896,3.13e-05,0.0023818000000000003
Bacteroides_eggerthii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77e-05,0.0003616,0.0,0.0,0.0,0.0,9.22e-05,0.0,0.0,0.004233,0.0,0.0,0.0,0.0,0.0,0.0,0.040509500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,5.2600000000000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001516,0.0008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055964,0.0,0.0,0.0,0.0,0.0,1.9e-06,0.07514810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005690000000000001,0.0,0.0,0.0,0.0,0.0116605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032696999999999995,0.000292,0.0,0.0,0.0,0.0,0.0,0.0,0.0002363,0.0001317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726443,0.0,0.0,0.0,0.0198916,0.0,0.0,0.0,0.0,3.16e-05,0.0,0.0,0.150739,0.0
Bacteroides_faecis,0.0,1.66e-05,7.2999999999999996e-06,0.0,0.0,0.0,4.8e-06,1.24e-05,0.0,0.0,0.0,0.0,0.0107685,0.0,0.0,0.0,0.0006037999999999999,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0020510999999999997,1.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013734,0.0003843,0.0012901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34e-05,0.0,0.0027475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025935,0.0,0.0007524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010229999999999999,0.0,3.5000000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0006105,0.0,0.0,0.0,0.0106236,0.0,0.0061987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012357000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,1.18e-05,0.0006814,6e-07,0.0225498,1.7899999999999998e-05,0.0011426,0.0,0.0030632,6.4e-06,0.0,0.00012890000000000002,1.95e-05,0.017855700000000002,0.009465399999999999,7.699999999999999e-06,5.0999999999999995e-06,0.0,2.5e-06,0.0,6.3e-06,0.0034501999999999996,3.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012723700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937104,0.0,0.0,0.0,4.9000000000000005e-06,0.0,3.16e-05,0.0,0.0
Bacteroides_finegoldii,0.0,0.0,1.17e-05,0.0,0.0,0.0,3e-06,1.24e-05,0.0,0.0,0.0,0.0,0.0,1.0199999999999999e-05,0.0,0.0,0.0,0.0003307,0.0,0.00012629999999999998,0.0,0.0,0.0,0.0015702,0.0,0.0031967,0.0,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048242,0.0,1.1e-05,0.0,5.5e-06,0.0024752,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,0.0,0.000666,0.0,0.0,0.0,0.0,0.0106309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1e-06,0.0021903,0.0,0.000277,0.0,0.0,0.0,0.0,0.0025026999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0073146,4e-06,0.0154465,1e-06,0.0,1.11e-05,0.0152072,0.0,1.3000000000000001e-05,0.0014253,2.1000000000000002e-06,2.8300000000000003e-05,0.0034169000000000005,3.8e-06,4.4e-06,4e-06,0.0012809000000000002,0.0,4.9000000000000005e-06,0.0,3e-06,0.0,1.15e-05,0.0,3e-06,8e-07,5e-07,8e-07,8.400000000000001e-06,1.7899999999999998e-05,0.0,2e-06,0.0236582,4e-06,0.0098059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_fragilis,0.0,0.009185700000000002,0.0184412,0.107277,0.002043,0.0,0.0,0.0022500999999999997,0.0,0.0,0.0004407,0.0,0.0121006,0.0055426,0.0,0.0003633,0.0,9.31e-05,0.0,0.0,0.0017287,0.0,0.019828099999999998,0.0,0.0,0.00043180000000000003,0.0,0.0006816,0.0,1.36e-05,0.0003241,0.0,0.0,0.0,0.0,0.010997700000000001,0.0,0.0058316,0.0211305,0.0,0.0007817,0.0010114,0.0,0.0,0.016183100000000002,0.0,0.0,0.0,0.0,0.0,0.0016224,0.0017312999999999999,0.0,0.0,0.0,0.0,0.0,0.0025493,0.0,0.0,0.0,0.0,0.0080211,0.0,3.46e-05,0.0502106,0.0,0.0,0.0,0.0,0.0,0.0,0.010301399999999999,0.0,0.0,0.0,0.0,0.0,0.008372,0.0,0.0009197000000000001,0.0,0.0,0.0028954000000000002,0.0,7.32e-05,0.0,0.0,0.0007513,0.0,0.0,0.0,6.0599999999999996e-05,0.0,0.00013680000000000002,0.0,0.0,0.00044269999999999997,2.4299999999999998e-05,0.0030406999999999995,0.0,0.0,0.0,9.15e-05,5e-07,1.42e-05,0.0031019000000000003,0.0,0.0,0.0407861,0.0,0.0,8.3e-06,0.0,0.025583900000000003,2.8e-06,0.0237857,0.0,0.0,0.0039445,0.0018076000000000001,0.0,0.0152805,0.016550799999999997,0.0,3.01e-05,0.0119162,3.77e-05,7e-07,0.0,0.0007546,3.3e-06,0.058163099999999995,0.0,0.00022370000000000002,0.0,0.0,0.0,0.0,0.0169438,0.0,0.0,0.05239389999999999,7.18e-05,0.0,0.0,0.0577572,0.0041339,0.0,0.005028,0.0,0.0,0.0,0.0,0.0
Bacteroides_intestinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044483000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400000000000001e-06,0.0,0.0,0.0010031,0.0,0.0,0.0,0.0,0.0,0.0005775,2.72e-05,0.0,0.0,0.0,0.0,4.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044560000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006559699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043860000000000004,0.0,0.0,0.0,0.0,0.0134308,0.0,0.0,0.0,0.0,0.0,0.014757499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_massiliensis,0.0,1.05e-05,2.6300000000000002e-05,0.0,0.0,0.0,5.6e-06,0.0998566,0.0,0.0,0.0,0.0,1.05e-05,1.2e-05,0.0001199,0.0,0.007726100000000001,0.0,0.0,0.0013785,0.0,0.0,0.0,0.0070041,0.0,0.0,0.0179372,0.0,0.0,0.0021976,0.0,0.0,0.0005502999999999999,0.00022109999999999998,0.0,0.0,0.0035650999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002761,0.0,0.0,0.0,0.0,0.028002099999999995,0.0,0.0,0.0,1.3500000000000001e-05,0.0,0.0184228,1.22e-05,0.0099404,0.0,0.0,0.0,0.0,0.0533327,0.0,0.0011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144141,0.0,0.0,0.0,0.0,0.0,0.0,0.00012109999999999999,0.0,0.0141023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495323,0.0,1.65e-05,1.12e-05,0.0,2.22e-05,2.24e-05,1.04e-05,0.0285187,0.0,3.2e-05,3.74e-05,1.9399999999999997e-05,0.0008507999999999999,1.21e-05,1.9399999999999997e-05,0.0356038,1.42e-05,0.028252499999999996,0.0120987,2.17e-05,0.0,1.5399999999999998e-05,1.06e-05,2.13e-05,1.87e-05,4.9000000000000005e-06,3.2e-06,5.400000000000001e-06,6.2e-06,1.3000000000000001e-05,0.054898,0.0,1.22e-05,1.12e-05,8.1e-06,0.08848160000000001,0.0,0.0,0.0131591,0.0,0.0,0.0,0.010422399999999998,0.0,0.0,0.0,0.08819199999999999,0.0,0.0,0.036478500000000004,0.0,0.0
